name	@lat	@lon
Jana Brzechwy	50.0909293	19.9814778
Kwartowa	50.0912433	19.9791143
Powstańców	50.0978736	19.9725642
Strzelców	50.0978027	19.9730600
Igołomska	50.0802845	20.1847791
Brzeska	50.0802961	20.1863584
Brzeska	50.0803055	20.1861776
Brzeska	50.0795787	20.1866723
Brzeska	50.0789111	20.1870321
Igołomska	50.0802355	20.1865163
Igołomska	50.0802459	20.1862646
Igołomska	50.0805174	20.1893389
Igołomska	50.0805327	20.1890126
Igołomska	50.0780516	20.1640053
Igołomska	50.0801457	20.1815453
Igołomska	50.0803053	20.1833167
Igołomska	50.0802248	20.1823490
Śliczna	50.0727082	19.9754284
Jezuitów	50.0879235	19.9604858
Ludwika Nabielaka	50.0856741	19.9600599
Marii Pawlikowskiej-Jasnorzewskiej	50.0855801	19.9602941
Zenona Klemensiewicza	50.0809551	19.9507731
Wileńska	50.0814460	19.9549756
Kukułcza	50.0603529	19.8639435
Naczelna	50.0885066	19.9676909
Szklana	50.0890207	19.9603574
Świętego Tomasza	50.0628087	19.9398014
Aleja Artura Grottgera	50.0769856	19.9175784
Młynówka Królewska	50.0746169	19.9056925
Młynówka Królewska	50.0746064	19.9058295
Młynówka Królewska	50.0759989	19.8882897
Jana Anioły	49.9777342	19.9468533
Jana Anioły	49.9768622	19.9473643
Anny Szwed-Śniadowskiej	49.9960078	19.9037724
Józefa Dietla	50.0572234	19.9463382
Józefa Dietla	50.0574206	19.9464996
Telimeny	50.0198811	20.0171967
Telimeny	50.0199758	20.0131465
Telimeny	50.0199463	20.0131841
Telimeny	50.0196303	20.0130147
Telimeny	50.0196376	20.0130682
Telimeny	50.0201211	20.0147190
Józefa Dietla	50.0566657	19.9452852
Józefa Dietla	50.0575774	19.9459845
Pijarska	50.0653715	19.9383213
Samuela Bogumiła Lindego	50.0804800	19.8708488
Autostrada MS AGH	50.0682999	19.9088555
Urzędnicza	50.0741464	19.9209696
Reduta	50.0943516	19.9858523
Reduta	50.0942845	19.9853119
Reduta	50.0942261	19.9849115
Reduta	50.0941327	19.9842813
Aleja Solidarności	50.0792440	20.0682102
Aleja Solidarności	50.0795163	20.0676205
Polskiego Czerwonego Krzyża	50.0839846	20.0547884
Polskiego Czerwonego Krzyża	50.0844624	20.0564887
Zygmunta Starego	50.0800752	19.8539136
Zygmunta Starego	50.0797537	19.8550479
Warszawska	50.0728274	19.9445793
Warszawska	50.0738474	19.9437970
Włościańska	50.0752393	19.8892077
Marcina Wencla	50.0858576	19.9694272
Marcina Wencla	50.0860935	19.9695566
Naczelna	50.0886491	19.9676956
Zielone Wzgórze	50.1073561	19.9325808
Reduta	50.0941171	19.9828147
Reduta	50.0940777	19.9836022
Osiedle Srebrne Uroczysko	50.0222214	19.8460662
Osiedle Srebrne Uroczysko	50.0221800	19.8461591
Bojanówka	50.0199609	19.8435714
Bojanówka	50.0199207	19.8436564
Zakopiańska	50.0128415	19.9279538
Biskupia	50.0674961	19.9367769
Lucjana Rydla	50.0797008	19.9030604
Starowiślna	50.0559947	19.9459837
Nowosądecka	50.0153638	19.9705564
Gwieździsta	50.0166285	19.9054214
Kazimierza Wielkiego	50.0745623	19.9146288
Mariana Smoluchowskiego	50.0740756	19.9102852
Zarzecze	50.0735295	19.8963246
Zarzecze	50.0757316	19.8888770
Włościańska	50.0744212	19.8890276
Zarzecze	50.0725166	19.8999914
Juliusza Lea	50.0724423	19.9029360
Juliusza Lea	50.0723227	19.9051546
Piastowska	50.0749368	19.9058751
Piastowska	50.0752482	19.9059802
Podchorążych	50.0753197	19.9068387
Racławicka	50.0769543	19.9204042
Kmieca	50.0767683	19.9222850
Litewska	50.0772366	19.9236018
Litewska	50.0773853	19.9232307
Józefa Wybickiego	50.0839153	19.9251718
Józefa Wybickiego	50.0839180	19.9243820
Legnicka	50.0896989	19.9534012
Legnicka	50.0899311	19.9539670
Legnicka	50.0897041	19.9525803
Bałtycka	50.0913282	19.9463641
Bałtycka	50.0915105	19.9455085
Bałtycka	50.0918484	19.9435972
Białoprądnicka	50.0923276	19.9397327
Bronowicka	50.0795351	19.8962914
Bronowicka	50.0794539	19.8965102
Karmelicka	50.0687267	19.9269192
Karmelicka	50.0685153	19.9271644
Adama Asnyka	50.0660386	19.9350601
Igołomska	50.0798562	20.1798298
Igołomska	50.0788463	20.1705987
Igołomska	50.0762248	20.1485495
Rybaki	50.0458714	19.9437217
Henryka Sienkiewicza	50.0734978	19.9279824
Henryka Sienkiewicza	50.0732412	19.9276686
Na Błonie	50.0759004	19.8792699
Emaus	50.0566302	19.9065800
Emaus	50.0563334	19.9070381
Emaus	50.0542521	19.9139349
Emaus	50.0535652	19.9147331
Flisacka	50.0522819	19.9176560
Flisacka	50.0521751	19.9169659
Podgórska	50.0520846	19.9558922
Walerego Gadomskiego	49.9943322	19.9107955
Aleja Artura Grottgera	50.0724266	19.9289733
Gzymsików	50.0725612	19.9290410
Kasztelańska	50.0572168	19.9133183
Prądnicka	50.0756031	19.9361959
Rynek Podgórski	50.0448679	19.9496428
Bolesława Limanowskiego	50.0449488	19.9500351
Bolesława Limanowskiego	50.0449605	19.9504097
Solna	50.0474585	19.9538529
Schody z filmu Lista Schindlera	50.0509098	19.9440367
Augustiańska	50.0505175	19.9410626
Świętej Agnieszki	50.0525358	19.9402164
Stradomska	50.0533931	19.9399100
Stradomska	50.0536249	19.9396939
Zwierzyniecka	50.0585625	19.9327023
Mała	50.0577467	19.9300677
Mała	50.0578122	19.9296734
Garncarska	50.0621489	19.9277116
Garncarska	50.0627870	19.9276773
Rajska	50.0649772	19.9310034
Krowoderska	50.0722720	19.9319750
Jana Dekerta	50.0457235	19.9649357
Jana Dekerta	50.0461195	19.9658363
Lipowa	50.0472402	19.9634955
Lipowa	50.0473073	19.9628444
Składowa	50.0800402	19.9324067
Składowa	50.0800736	19.9320303
Składowa	50.0801611	19.9310146
Składowa	50.0802374	19.9301376
Składowa	50.0802778	19.9297703
Oboźna	50.0801922	19.9288252
Oboźna	50.0797913	19.9287221
Oboźna	50.0795498	19.9286857
Prokocimska	50.0375248	19.9698047
Władysława Łokietka	50.0793848	19.9278680
Władysława Łokietka	50.0783855	19.9288532
Józefa Friedleina	50.0780401	19.9319933
Józefa Friedleina	50.0790974	19.9322491
"Batalionu ""Skała"" AK"	50.0871906	19.9229786
"Batalionu ""Skała"" AK"	50.0876622	19.9233474
"Batalionu ""Skała"" AK"	50.0900319	19.9226806
"Batalionu ""Skała"" AK"	50.0902464	19.9227822
Henryka Pachońskiego	50.0936411	19.9228021
Henryka Pachońskiego	50.0939493	19.9239428
Prądnicka	50.0884153	19.9386854
Prądnicka	50.0878519	19.9385894
Prądnicka	50.0875199	19.9385329
Prądnicka	50.0871935	19.9384772
Prądnicka	50.0861252	19.9382885
Prądnicka	50.0863059	19.9383226
Grzegórzecka	50.0575327	19.9568559
Tuchowska	49.9990917	19.9696596
Do Luboni	50.0006841	19.9794969
Do Luboni	49.9973525	19.9678078
Na Błonie	50.0722306	19.8778058
Na Błonie	50.0795451	19.8810241
Na Błonie	50.0787105	19.8808533
Na Błonie	50.0788725	19.8808848
Juliusza Lea	50.0720388	19.9072866
Juliusza Lea	50.0720586	19.9070866
Juliusza Lea	50.0720088	19.9075912
Juliusza Lea	50.0719278	19.9084124
Mariana Smoluchowskiego	50.0724647	19.9095155
Mariana Smoluchowskiego	50.0732950	19.9098615
Królewska	50.0740536	19.9110243
Królewska	50.0740944	19.9108395
Królewska	50.0735194	19.9133754
Królewska	50.0737222	19.9124845
Królewska	50.0738921	19.9117410
Królewska	50.0740037	19.9112497
Królewska	50.0736025	19.9130094
Królewska	50.0734200	19.9138039
Kazimierza Wielkiego	50.0744723	19.9152522
Kazimierza Wielkiego	50.0741240	19.9170384
Kazimierza Wielkiego	50.0737048	19.9183660
Kazimierza Wielkiego	50.0737937	19.9180903
Kazimierza Wielkiego	50.0737563	19.9182061
Kazimierza Wielkiego	50.0733462	19.9193554
Kazimierza Wielkiego	50.0735028	19.9189283
Rzeczna	50.0751817	19.9236967
Wójtowska	50.0751129	19.9262912
Wójtowska	50.0755135	19.9264972
Wrocławska	50.0755407	19.9310552
Wrocławska	50.0754622	19.9314914
Śląska	50.0743788	19.9328654
Cieszyńska	50.0750958	19.9316269
Świętokrzyska	50.0746921	19.9292518
Świętokrzyska	50.0749136	19.9293305
Świętokrzyska	50.0751293	19.9294072
Nad Zalewem	50.0740002	19.8664596
Nad Zalewem	50.0738185	19.8664376
Racławicka	50.0757542	19.9194522
Racławicka	50.0751561	19.9191730
Wrocławska	50.0765222	19.9279176
Mazowiecka	50.0727270	19.9311221
Mazowiecka	50.0734622	19.9298463
Szlak	50.0704206	19.9334490
Szlak	50.0706514	19.9340805
Szlak	50.0703654	19.9333012
Łobzowska	50.0704703	19.9319282
Łobzowska	50.0700129	19.9323796
Łobzowska	50.0692127	19.9329108
Łobzowska	50.0682652	19.9334425
Wiślna	50.0612213	19.9353638
Świętego Jana	50.0645297	19.9395804
Pijarska	50.0652762	19.9388449
Pijarska	50.0651591	19.9390803
Sławkowska	50.0662095	19.9390958
Sławkowska	50.0660173	19.9390544
Krowoderska	50.0665543	19.9382504
Krowoderska	50.0677159	19.9376014
Krowoderska	50.0679152	19.9374870
Krowoderska	50.0683855	19.9372008
Pędzichów	50.0696272	19.9381650
Pędzichów	50.0706400	19.9387348
Pędzichów	50.0701301	19.9384496
Szpitalna	50.0642558	19.9423056
Basztowa	50.0655136	19.9423044
Basztowa	50.0656429	19.9419326
Warszawska	50.0677205	19.9428696
Ogrodowa	50.0687145	19.9440132
Bronowicka	50.0802379	19.8943991
Bronowicka	50.0801535	19.8946263
Bronowicka	50.0806080	19.8934032
Bronowicka	50.0805043	19.8936821
Bronowicka	50.0807183	19.8930779
Stańczyka	50.0780477	19.8896584
Stańczyka	50.0779594	19.8906836
Stańczyka	50.0779439	19.8916463
Stańczyka	50.0783117	19.8918145
Gabrieli Zapolskiej	50.0776437	19.8975194
Gabrieli Zapolskiej	50.0781919	19.8976560
Bronowicka	50.0762207	19.9049957
Bartosza Głowackiego	50.0767716	19.9066879
Kazimierza Wyki	50.0918548	19.9225687
Opolska	50.0899408	19.9168776
Pijarska	50.0651079	19.9368089
Świętego Tomasza	50.0642465	19.9352676
Pawia	50.0650071	19.9449946
Pawia	50.0657245	19.9450391
Warszawska	50.0702736	19.9437513
Warszawska	50.0697551	19.9436366
Warszawska	50.0700396	19.9437051
Rakowicka	50.0669094	19.9520390
Sebastiana Klonowica	50.0202767	19.9548787
Sebastiana Klonowica	50.0206973	19.9597290
Walerego Sławka	50.0223510	19.9603020
Generała Henryka Kamieńskiego	50.0261214	19.9746817
Na Kozłówce	50.0210384	19.9788486
Na Kozłówce	50.0208954	19.9791100
Na Kozłówce	50.0202561	19.9800092
Na Kozłówce	50.0194751	19.9810924
Spółdzielców	50.0184883	19.9801852
Spółdzielców	50.0183428	19.9800634
Spółdzielców	50.0181746	19.9801936
Szpakowa	50.0135473	19.9791234
Na Wrzosach	50.0207877	19.9955029
Na Wrzosach	50.0207751	19.9958684
Solarzy	50.0250672	19.9989443
Franciszkańska	50.0592075	19.9341579
Franciszkańska	50.0593960	19.9351481
Stanisława Skarżyńskiego	50.0842599	19.9968824
Rakowicka	50.0738378	19.9567635
Rakowicka	50.0731397	19.9562242
Władysława Łokietka	50.0759944	19.9307702
Władysława Łokietka	50.0765559	19.9304667
Władysława Łokietka	50.0770128	19.9301736
Władysława Łokietka	50.0773889	19.9298681
Karola Popiela	50.0740521	19.8873607
Wizjonerów	50.0861347	19.8863671
Tadeusza Makowskiego	50.0880842	19.9132331
Gwieździsta	50.0169145	19.9045620
Plac Inwalidów	50.0701166	19.9246769
Stanisława Worcella	50.0661206	19.9442484
Stanisława Worcella	50.0662714	19.9436880
Zacisze	50.0660495	19.9432253
Zacisze	50.0655698	19.9428580
Wójtowska	50.0760308	19.9268259
Kazimierza Wyki	50.0930519	19.9220684
Walerego Eljasza-Radzikowskiego	50.0823900	19.9147472
Józefa Wybickiego	50.0823989	19.9164382
Tytusa Czyżewskiego	50.0813064	19.9151695
Piotra Stachiewicza	50.0826965	19.9155586
Sienna	50.0597807	19.9418980
Generała Romana Sołtyka	50.0603806	19.9503756
Generała Romana Sołtyka	50.0600854	19.9495172
Juliusza Lea	50.0717392	19.9099579
Juliusza Lea	50.0716000	19.9109702
Kronikarza Galla	50.0715573	19.9134391
Racławicka	50.0745875	19.9189528
Aleja Artura Grottgera	50.0761294	19.9196801
Podedworze	50.0101050	19.9799650
Podedworze	50.0089670	19.9813322
Litewska	50.0768162	19.9247518
Litewska	50.0780660	19.9214818
Lucjana Siemieńskiego	50.0756236	19.9148087
Kazimierza Wielkiego	50.0747631	19.9132130
Podchorążych	50.0743257	19.9097290
Plac Teodora Axentowicza	50.0720014	19.9250422
Aleja Marszałka Ferdinanda Focha	50.0569987	19.9083885
Aleja Marszałka Ferdinanda Focha	50.0573373	19.9112623
Aleja Marszałka Ferdinanda Focha	50.0584208	19.9188221
Mikołaja Zyblikiewicza	50.0600235	19.9451720
Janusza Meissnera	50.0790742	19.9761598
Janusza Meissnera	50.0785252	19.9769714
Janusza Meissnera	50.0798435	19.9750422
Janusza Meissnera	50.0780189	19.9776942
Tadeusza Kantora	50.0722412	19.9772298
Juliusza Lea	50.0724528	19.8964640
Juliusza Lea	50.0725142	19.8958546
Feliksa Szlachtowskiego	50.0731091	19.9031991
Brzozowa	50.0539056	19.9458058
Mazowiecka	50.0733295	19.9300703
Masarska	50.0548824	19.9587876
Masarska	50.0549068	19.9580726
Sierpowa	50.0639025	19.9890301
Wrocławska	50.0756253	19.9305759
Wrocławska	50.0757032	19.9301374
Wrocławska	50.0757457	19.9299148
Wrocławska	50.0760055	19.9291574
Wrocławska	50.0760891	19.9289572
Długa	50.0721711	19.9359028
Lubelska	50.0739727	19.9312954
Lubelska	50.0737285	19.9296193
Basistówka	50.0094710	19.8901069
Generała Mieczysława Smorawińskiego	50.0793508	20.0580057
Generała Mieczysława Smorawińskiego	50.0789986	20.0589280
Aktorów	50.0849389	19.8885706
Kompozytorów	50.0845080	19.8877642
Wolontariuszy	50.0839174	19.8880485
Na Błonie	50.0813338	19.8811509
Włościańska	50.0738006	19.8888562
Włościańska	50.0739413	19.8889027
Juliusza Lea	50.0731707	19.8920458
Juliusza Lea	50.0729858	19.8930959
Juliusza Lea	50.0728281	19.8940304
Juliusza Lea	50.0726386	19.8950996
Obrońców Warszawy	50.0989745	20.0068564
Adama Próchnika	50.1013715	20.0095439
Piasta Kołodzieja	50.1020459	20.0127849
Piasta Kołodzieja	50.1045591	20.0121485
Piasta Kołodzieja	50.1043960	20.0121332
Imbramowska	50.0889623	19.9469284
Imbramowska	50.0897098	19.9454337
Lubelska	50.0738779	19.9306318
Lubelska	50.0737917	19.9300173
Lubelska	50.0737659	19.9298227
Pękowicka	50.1225575	19.9037159
Głogowa	50.1019589	19.9417863
Rozrywka	50.0928770	19.9757618
Walerego Eljasza-Radzikowskiego	50.0824663	19.9135752
Lucjana Rydla	50.0789086	19.9023900
Lucjana Rydla	50.0778559	19.9015010
Lucjana Rydla	50.0769202	19.9010333
Lucjana Rydla	50.0755135	19.9006274
Lucjana Rydla	50.0758567	19.9007208
Kaczeńcowa	50.0869404	20.0324115
Urszulki	50.0896171	20.0176714
Wrocławska	50.0749016	19.9347433
Wrocławska	50.0750011	19.9341706
Wrocławska	50.0751536	19.9332839
Niecała	50.0171270	19.9235440
Zbrojarzy	50.0231194	19.9210361
Na Błonie	50.0782012	19.8801525
Wrocławska	50.0775626	19.9254126
Wrocławska	50.0790736	19.9217702
Złoty Róg	50.0817514	19.8949825
Złoty Róg	50.0814463	19.8992385
Henryka Rodakowskiego	50.0808522	19.8993485
Krzyżówka	50.0768500	19.8263165
Józefa Wybickiego	50.0839712	19.9297281
Józefa Wybickiego	50.0839246	19.9261900
Rybałtowska	50.0969560	19.9223350
Pędzichów	50.0721216	19.9392874
Pędzichów	50.0717762	19.9392312
Pędzichów	50.0719248	19.9392553
Szlak	50.0707016	19.9424634
Szlak	50.0710928	19.9407109
Juliusza Lea	50.0721106	19.9066764
Juliusza Lea	50.0714562	19.9123726
Gen. Bolesława Roi	50.0237526	19.9452059
Leona Ślósarczyka	50.0074369	20.0347834
Nad Serafą	50.0061314	20.0310021
Czarnowiejska	50.0676016	19.9172553
Czarnowiejska	50.0675934	19.9178346
Juliusza Lea	50.0709870	19.9162933
Wrocławska	50.0771275	19.9264637
Nowohucka	50.0554512	19.9982608
Nowohucka	50.0550269	19.9967675
Nowohucka	50.0548239	19.9963708
Błotna	50.0129570	19.9819739
Mokra	50.0121489	19.9858709
Seweryna Goszczyńskiego	50.0399780	19.9841214
Generała Henryka Kamieńskiego	50.0269545	19.9686034
Wiślicka	50.0888906	20.0022123
Senatorska	50.0527383	19.9168333
Flisacka	50.0521156	19.9165261
Krakowska	50.0467572	19.9440326
Krakowska	50.0475910	19.9436380
Podgórska	50.0462550	19.9446290
Do Wilgi	50.0253184	19.9264375
Kosynierów	50.0634349	19.9801902
Jasnogórska	50.0992659	19.8897432
Królewska	50.0708629	19.9200755
Królewska	50.0711999	19.9206940
Jana Anioły	49.9771308	19.9461913
Opolska	50.0917532	19.9345110
Na Błonie	50.0782379	19.8848804
Wita Stwosza	50.0707683	19.9494089
Bulwar Podolski	50.0470874	19.9499415
Czesława Miłosza	50.0750427	19.9456486
Mieczysława Wrony	49.9927501	19.8569942
Błażeja Czepca	50.0798228	19.8963155
Błażeja Czepca	50.0803083	19.8964431
Mistrzejowicka	50.0977338	20.0254987
Feliksa Szlachtowskiego	50.0731141	19.9010343
Kazimierza Wielkiego	50.0727488	19.9209761
Kazimierza Wielkiego	50.0728298	19.9207558
Kazimierza Wielkiego	50.0722516	19.9224016
Kazimierza Wielkiego	50.0725189	19.9216192
Aleja Powstania Warszawskiego	50.0584510	19.9594158
Ujastek Mogilski	50.0782789	20.0627397
Igołomska	50.0773342	20.1578064
Rondo Republiki Słowackiej	50.0149512	20.0243336
Mieczysławy Ćwiklińskiej	50.0150503	20.0239902
Mieczysławy Ćwiklińskiej	50.0148980	20.0253401
Mieczysławy Ćwiklińskiej	50.0148025	20.0251229
Barbary	50.0152475	20.0246141
Barbary	50.0153036	20.0245448
Heleny	50.0146835	20.0245100
Heleny	50.0145899	20.0243639
Mieczysławy Ćwiklińskiej	50.0151550	20.0233262
Mieczysławy Ćwiklińskiej	50.0146970	20.0264650
Rondo Republiki Słowackiej	50.0149027	20.0247406
Rondo Republiki Słowackiej	50.0148412	20.0245221
Rondo Republiki Słowackiej	50.0150182	20.0246169
Rondo Republiki Słowackiej	50.0150413	20.0244119
Przeskok	50.0751615	19.9129170
Przeskok	50.0753296	19.9130992
Przeskok	50.0756923	19.9137871
Mazowiecka	50.0754051	19.9248802
Mazowiecka	50.0750980	19.9259715
Mazowiecka	50.0749239	19.9265889
Mazowiecka	50.0745589	19.9279101
Prądnicka	50.0830663	19.9377639
Klementyny Hoffmanowej	50.0229691	19.9320947
Klementyny Hoffmanowej	50.0236209	19.9320408
Na Błonie	50.0807712	19.8852132
Turniejowa	50.0095785	19.9603352
Turniejowa	50.0094740	19.9615099
Porucznika Jerzego Halszki	50.0119798	19.9500101
Porucznika Jerzego Halszki	50.0122426	19.9527928
Turniejowa	50.0116258	19.9593542
Turniejowa	50.0107823	19.9594122
Marii i Bolesława Wysłouchów	50.0081971	19.9509256
Marii i Bolesława Wysłouchów	50.0082939	19.9494875
Aleja Wawelska	50.0262635	19.9031741
Kordiana	50.0091067	19.9626881
Kordiana	50.0091556	19.9620179
Kordiana	50.0099332	19.9619021
Kordiana	50.0096170	19.9618634
Turniejowa	50.0100728	19.9594639
Józefa Dietla	50.0502350	19.9360437
Józefa Dietla	50.0499439	19.9355365
Zesławicka	50.1017985	20.0345852
Zesławicka	50.1031478	20.0374733
Zesławicka	50.0979052	20.0315902
Zesławicka	50.0994301	20.0316228
Zesławicka	50.0988431	20.0306367
Sándora Petőfiego	50.0940236	20.0354684
Podmokła	50.0079286	19.9348380
Józefa Dietla	50.0563303	19.9456276
Józefa Dietla	50.0524229	19.9425839
Józefa Dietla	50.0510534	19.9410186
Józefa Dietla	50.0504100	19.9366292
Józefa Dietla	50.0507906	19.9387088
Józefa Dietla	50.0511873	19.9405600
Józefa Dietla	50.0525621	19.9420582
Nowosądecka	50.0200214	19.9773046
Księdza Adama Zięby	50.1154255	19.9097114
Na Zielonki	50.1155244	19.9081415
Nowosądecka	50.0184794	19.9773939
Północna Obwodnica Krakowa	50.1126536	19.9218984
Północna Obwodnica Krakowa	50.1128243	19.9219305
Północna Obwodnica Krakowa	50.1193698	19.8809352
Północna Obwodnica Krakowa	50.1195368	19.8808921
Przykopy	50.0150366	19.9467310
Generała Bolesława Wieniawy-Długoszowskiego	50.0831320	19.8801049
Białoprądnicka	50.0964442	19.9324912
Stanisława Pronia	50.0029846	20.0359868
Leopolda Śliwy	50.0039897	20.0365015
Na Jazkach	50.0052378	20.0324692
Komandosów	50.0420517	19.9312338
Zakopiańska	49.9896119	19.9157151
Zakopiańska	49.9902595	19.9160697
Pamiętna	50.0720199	19.8788865
Nowosądecka	50.0187318	19.9774912
Pleszowska	50.0936415	19.9369349
Białoprądnicka	50.0945576	19.9362176
Generała Stanisława Sosabowskiego	50.0931226	19.9301944
Białoprądnicka	50.0967239	19.9333012
Jasnogórska	50.0894598	19.8926547
Jasnogórska	50.0903706	19.8929824
Josepha Conrada	50.0880916	19.8956482
Sierpowa	50.0612627	19.9888344
Wita Stwosza	50.0699662	19.9495942
Wita Stwosza	50.0703750	19.9495428
Lipowa	49.9776375	20.0101830
Romana Żelazowskiego	49.9756310	20.0040594
Nowosądecka	50.0166714	19.9763495
Wyciąska	50.0774806	20.1560809
Narcyza Wiatra	50.0779712	20.1588031
Kordiana	50.0102430	19.9632840
Kordiana	50.0115460	19.9650368
Kordiana	50.0100614	19.9647388
Złocieniowa	50.0189182	20.0510502
Stokowa	50.0977877	20.0737093
Orzechowa	50.0109698	19.9213388
Rondo Hetmana Piotra Konaszewicza-Sahajdacznego	50.0944229	19.8930457
Orzechowa	50.0120012	19.9238419
Strzelców	50.0978731	19.9730167
Zagumnie	49.9901010	19.8660697
Zagumnie	49.9903163	19.8671179
Północna Obwodnica Krakowa	50.1154002	19.9087603
Północna Obwodnica Krakowa	50.1155616	19.9088603
Krzysztofa Kamila Baczyńskiego	50.0062798	19.8758039
Emilii Sczanieckiej	49.9920623	19.9905721
Emilii Sczanieckiej	49.9924593	19.9911689
Aleja Juliusza Słowackiego	50.0733238	19.9412782
Generała Witolda Urbanowicza	50.0876500	20.0192906
Ofiar Dąbia	50.0550124	19.9758229
Stoczniowców	50.0502124	19.9801472
Ofiar Dąbia	50.0589357	19.9754888
Ofiar Dąbia	50.0587015	19.9753846
Ofiar Dąbia	50.0579683	19.9751173
Ofiar Dąbia	50.0578650	19.9751059
Ofiar Dąbia	50.0566899	19.9752425
Ofiar Dąbia	50.0572052	19.9751694
Jana Kurczaba	50.0141130	20.0033301
Aleja Wawelska	50.0305759	19.9079694
Aleja Wawelska	50.0296789	19.9069517
Karola Bunscha	50.0081663	19.8813200
Walerego Eljasza-Radzikowskiego	50.0832729	19.9088784
Józefa Elsnera	50.0836378	19.9096266
Walerego Eljasza-Radzikowskiego	50.0826946	19.9117407
Aleja Adama Mickiewicza	50.0664654	19.9245845
Jeleniowa	50.0611400	19.8688496
Na Błonie	50.0783306	19.8837665
Na Błonie	50.0782188	19.8843005
Kościuszkowców	50.0166954	19.9263804
Lucjana Rydla	50.0826938	19.9063252
Igołomska	50.0750712	20.1392726
Styczna	50.1004581	20.0723533
Baśniowa	50.0055391	19.9207655
Baśniowa	50.0055436	19.9211677
Porucznika Jerzego Halszki	50.0074450	19.9482869
Józefa Unruga	50.0174105	19.8628933
Mieczysławy Ćwiklińskiej	50.0147022	20.0282130
Mieczysławy Ćwiklińskiej	50.0161349	20.0131016
Mieczysławy Ćwiklińskiej	50.0159618	20.0191754
Mieczysławy Ćwiklińskiej	50.0153867	20.0221571
Kościelnicka	50.0894445	20.1756641
Aleja Juliusza Słowackiego	50.0722982	19.9305621
Aleja Juliusza Słowackiego	50.0728232	19.9315798
Opolska	50.0916727	19.9362638
Opolska	50.0917897	19.9366248
Opolska	50.0915504	19.9327750
Eden	50.0561710	20.1074557
Pysocice	50.0905515	20.1794206
Pysocice	50.0899073	20.1776921
Zjazd Rogoziany	50.0720712	19.8088743
Zjazd Rogoziany	50.0721866	19.8102862
Nad Potokiem	50.0210718	19.9990049
Kanonicza	50.0572863	19.9375341
Czesława Miłosza	50.0741497	19.9459787
Kobierzyńska	50.0280527	19.9149424
Aleja Pokoju	50.0641183	19.9895484
Kocmyrzowska	50.0850734	20.0377228
Bulwarowa	50.0849781	20.0383939
Kazimierza Kostaneckiego	50.0125095	19.9985911
Koralowa	50.1061883	19.9541214
Piastowska	50.0597267	19.9001380
Generała Mieczysława Boruty-Spiechowicza	50.0766204	20.0309332
Odmogile	50.0825572	20.0439460
Spółdzielców	50.0171128	19.9775713
Spółdzielców	50.0171368	19.9773760
Spółdzielców	50.0172328	19.9774544
Stefana Banacha	50.1024409	19.9545369
Rakowicka	50.0718348	19.9552563
Jana Buszka	50.0675870	19.9019416
Harcmistrza Stanisława Millana	50.0154244	19.9447970
Racławicka	50.0784143	19.9209779
Wincentego Witosa	50.0146561	19.9472137
Wincentego Witosa	50.0144009	19.9482192
Pana Tadeusza	50.0467337	19.9745103
Pana Tadeusza	50.0475600	19.9732551
Jana Dekerta	50.0491288	19.9683244
Nad Sudołem	50.0922860	19.9355350
Nad Sudołem	50.0917679	19.9227282
Księdza Franciszka Trockiego	50.0008037	19.8671288
Księdza Franciszka Trockiego	50.0006008	19.8672123
Starego Dębu	50.1015505	19.8738638
Starego Dębu	50.1016709	19.8730152
Stefana Jurczaka	50.0863403	19.9864490
Stefana Jurczaka	50.0863317	19.9863025
Aleja Jana Pawła II	50.0715138	20.0367821
Aleja Jana Pawła II	50.0723069	20.0278704
Generała Mieczysława Boruty-Spiechowicza	50.0725645	20.0292467
Biskupa Piotra Tomickiego	50.0720142	20.0291110
Generała Mieczysława Boruty-Spiechowicza	50.0763580	20.0305056
Andrzeja Zauchy	50.1011467	19.9542248
Świętego Jacka	50.0331235	19.9140041
Aleja Jana Pawła II	50.0721114	20.0298605
Porucznika Emira	50.0219155	19.8738851
Kazimierza Kostaneckiego	50.0099788	19.9982092
Karola Szymanowskiego	50.0663457	19.9227376
Czarnowiejska	50.0664024	19.9225959
Czarnowiejska	50.0661819	19.9231766
Profesora Adama Bochnaka	49.9842921	19.9447781
Gaik	50.1108481	19.8906838
Gaik	50.1118757	19.8934774
Jerzego Giedroycia	50.0611325	20.0809455
Aleja Jana Pawła II	50.0687563	20.0518589
Jerzego Turowicza	50.0165601	19.9455515
Zwierzyniecka	50.0563264	19.9291472
Zwierzyniecka	50.0561699	19.9289319
Floriana Straszewskiego	50.0554341	19.9347758
Rozdroże	50.0412689	19.9318165
Sąsiedzka	50.0220488	19.9102812
Laskowa	50.0217647	20.0221615
Działkowa	50.0213832	20.0183367
Edwarda Heila	50.0225684	19.9590970
Rozrywka	50.0936942	19.9766698
Imielna	50.0201980	20.0179889
Imielna	50.0200872	20.0201817
Zimna	50.0098943	19.9697071
Rondo Stanisława Pagaczewskiego	50.0533739	20.0498496
Przewóz	50.0428160	19.9948106
Katowicka	50.0852838	19.8816452
Do Luboni	49.9965005	19.9655828
S52 Północna Obwodnica Krakowa	50.1021427	20.0278226
S52 Północna Obwodnica Krakowa	50.1023471	20.0278926
Medyczna	50.0127831	19.9948899
Stefana Jurczaka	50.0861815	19.9847436
